#
# 3-day summary product timeseries for ucnrsanzaborrego
#
# Site: ucnrsanzaborrego
# Veg Type: SH
# ROI ID Number: 1000
# Lat: 33.2401
# Lon: -116.3886
# Elev: 214
# UTC Offset: -8
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2019-10-29
# Creation Time: 10:25:38
# Update Date: 2020-12-03
# Update Time: 05:58:07
# Final Processing Date:: 2020-12-03
# Final Processing Time:: 09:48:33
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2019-04-01,2019,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34792,0.34742,0.35114,0.3505,0.3817,0.37815,0.39547,0.41195,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-02,2019,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34787,0.34717,0.35123,0.35037,0.38155,0.37814,0.3972,0.41228,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-03,2019,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3478,0.3469,0.35131,0.35021,0.3815,0.37812,0.399,0.41258,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-04,2019,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34772,0.34664,0.35137,0.35008,0.38162,0.37816,0.4006,0.41286,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-05,2019,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34763,0.34645,0.35139,0.35,0.38195,0.37831,0.40172,0.41313,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-06,2019,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34758,0.34634,0.35136,0.34993,0.38239,0.37862,0.40227,0.41341,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-07,2019,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34758,0.34626,0.35128,0.34983,0.38279,0.37916,0.40251,0.41371,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-08,2019,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34758,0.34618,0.35113,0.34971,0.3832,0.37997,0.40263,0.41404,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-09,2019,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34753,0.34608,0.35091,0.3496,0.38362,0.38111,0.40285,0.41442,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-10,2019,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34739,0.34591,0.35059,0.34951,0.38408,0.38264,0.40338,0.41485,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-11,2019,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34711,0.34565,0.35017,0.34946,0.38461,0.38462,0.40443,0.41536,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-12,2019,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34675,0.34533,0.34972,0.34943,0.38509,0.38677,0.40578,0.41589,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-13,2019,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34639,0.34501,0.34928,0.3494,0.38549,0.38879,0.40708,0.41641,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-14,2019,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34607,0.34472,0.34887,0.34936,0.3859,0.39069,0.40831,0.41691,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-15,2019,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34578,0.34446,0.34848,0.34933,0.38644,0.39246,0.40944,0.41739,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-16,2019,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34554,0.34427,0.34811,0.34931,0.38721,0.39411,0.41047,0.41784,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2019-04-17,2019,107,22,ucnrsanzaborrego_2019_04_17_114505.jpg,95.11077,80.31975,57.8249,0.34434,0.40775,107.39693,21.9381,96.56288,25.29325,75.37303,27.05859,0.34566,0.00277,0.34442,0.34842,0.34935,0.38885,0.02621,0.394,0.41128,0.41747,67.35187,NA,0,0,0,0,0.34536,0.34416,0.34777,0.3493,0.3883,0.39563,0.41138,0.41827,0.00099,0.00107,0.0013,0.00164,0.00739,0.00704,0.00661,0.01033,NA
2019-04-18,2019,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34523,0.3441,0.34745,0.34928,0.38948,0.39701,0.41215,0.41866,0.00081,0.00087,0.00111,0.00134,0.00588,0.00603,0.00539,0.00929,NA
2019-04-19,2019,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34511,0.34404,0.34714,0.34924,0.39043,0.39828,0.41279,0.41903,0.00068,0.00073,0.00096,0.00113,0.00493,0.00522,0.00455,0.0084,NA
2019-04-20,2019,110,61,ucnrsanzaborrego_2019_04_20_114505.jpg,99.67089,84.58351,61.93659,0.34357,0.40485,110.33282,20.47892,98.79229,25.31213,77.62707,28.2611,0.34433,0.00286,0.34333,0.34638,0.34896,0.39003,0.02896,0.39954,0.41339,0.41935,68.72956,NA,0,0,0,0,0.34499,0.34398,0.34686,0.34917,0.3912,0.39941,0.41333,0.41935,6e-04,0.00065,0.00085,0.00099,0.00438,0.00462,0.004,0.00765,NA
2019-04-21,2019,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34489,0.34392,0.3466,0.34909,0.39182,0.40042,0.41379,0.41964,0.00056,6e-04,0.00077,0.00092,0.00414,0.00419,0.00371,0.00703,NA
2019-04-22,2019,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34479,0.34386,0.34635,0.349,0.39233,0.4013,0.41418,0.41989,0.00054,0.00058,0.00072,0.00089,0.00412,0.00391,0.0036,0.00652,NA
2019-04-23,2019,113,71,ucnrsanzaborrego_2019_04_23_114506.jpg,99.20186,84.30076,61.48889,0.3441,0.40492,110.38281,19.58001,97.65023,23.5322,75.17207,26.41423,0.34472,0.00256,0.34396,0.34525,0.34927,0.39437,0.02869,0.40625,0.4152,0.42068,69.72774,NA,0,0,0,0,0.34469,0.34379,0.34613,0.3489,0.39278,0.40205,0.41455,0.4201,0.00055,0.00059,0.00069,9e-04,0.00423,0.00375,0.00362,0.00609,NA
2019-04-24,2019,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3446,0.34372,0.34593,0.34881,0.39315,0.40266,0.41484,0.42026,0.00055,0.00059,0.00068,0.00091,0.0043,0.00366,0.00366,0.00575,NA
2019-04-25,2019,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3445,0.34363,0.34576,0.34872,0.39343,0.40316,0.41505,0.4204,0.00055,0.00059,0.00067,9e-04,0.00424,0.00362,0.00363,0.00548,NA
2019-04-26,2019,116,69,ucnrsanzaborrego_2019_04_26_114505.jpg,99.74548,84.18826,60.59364,0.34429,0.40791,110.47001,21.31458,97.84169,26.12805,75.08544,28.56738,0.34504,0.00265,0.34409,0.34557,0.34941,0.39537,0.02911,0.40698,0.41789,0.42385,70.69354,NA,0,0,0,0,0.3444,0.34354,0.34562,0.34862,0.39363,0.40354,0.41519,0.42051,0.00054,0.00058,0.00066,0.00088,0.00413,0.00357,0.00356,0.00528,NA
2019-04-27,2019,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3443,0.34345,0.3455,0.34853,0.39374,0.40383,0.4153,0.4206,0.00053,0.00057,0.00065,0.00087,0.00406,0.00353,0.00352,0.00511,NA
2019-04-28,2019,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34421,0.34336,0.3454,0.34844,0.39379,0.40403,0.41539,0.42067,0.00053,0.00057,0.00064,0.00088,0.00406,0.00348,0.00354,0.00498,NA
2019-04-29,2019,119,69,ucnrsanzaborrego_2019_04_29_114506.jpg,106.0355,94.33896,75.02061,0.34256,0.38503,110.36836,17.81501,98.37737,22.01049,77.33477,24.91755,0.34368,0.00226,0.34301,0.34544,0.34717,0.38988,0.02797,0.40081,0.41068,0.41983,71.62486,NA,0,0,0,0,0.34413,0.34328,0.34531,0.34837,0.39377,0.40416,0.41548,0.42074,0.00054,0.00058,0.00063,0.00089,0.0041,0.00343,0.00358,0.00489,NA
2019-04-30,2019,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34407,0.34322,0.34523,0.34832,0.3936,0.40424,0.41556,0.42079,0.00054,0.00058,0.00063,0.00088,0.00405,0.0034,0.00357,0.00482,NA
2019-05-01,2019,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34403,0.34318,0.34516,0.34829,0.39324,0.40429,0.41557,0.42085,0.00052,0.00056,0.00062,0.00086,0.00393,0.00339,0.00349,0.00479,NA
2019-05-02,2019,122,69,ucnrsanzaborrego_2019_05_02_114506.jpg,112.0432,93.83373,66.95274,0.34393,0.41067,110.68431,19.81237,97.88892,25.57755,75.46931,28.50692,0.34433,0.00278,0.34331,0.34562,0.34894,0.39543,0.02845,0.40662,0.41748,0.42176,72.51919,NA,0,0,0,0,0.344,0.34314,0.34509,0.34827,0.39277,0.4043,0.41554,0.42092,0.00051,0.00055,0.00063,0.00085,0.00385,0.0034,0.00341,0.00478,NA
2019-05-03,2019,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34397,0.3431,0.34502,0.34825,0.39228,0.40431,0.4155,0.42099,0.00051,0.00055,0.00063,0.00084,0.00386,0.00342,0.00338,0.0048,NA
2019-05-04,2019,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34393,0.34305,0.34494,0.34822,0.39185,0.40432,0.41547,0.42108,0.00051,0.00055,0.00064,0.00084,0.00395,0.00346,0.00341,0.00484,NA
2019-05-05,2019,125,68,ucnrsanzaborrego_2019_05_05_114505.jpg,109.70177,91.67638,66.03897,0.34282,0.41023,112.6038,21.18721,100.26054,27.32726,79.0717,31.28765,0.34318,0.0024,0.34227,0.34395,0.34689,0.3921,0.03156,0.40481,0.41797,0.42285,73.37484,NA,0,0,0,0,0.34386,0.34297,0.34486,0.34817,0.39156,0.40435,0.41548,0.42118,0.00052,0.00055,0.00064,0.00085,0.004,0.00349,0.00343,0.0049,NA
2019-05-06,2019,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34377,0.34288,0.34476,0.3481,0.39143,0.40434,0.41551,0.42131,0.00051,0.00055,0.00065,0.00084,0.00394,0.0035,0.00339,0.00495,NA
2019-05-07,2019,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34368,0.34278,0.34466,0.34803,0.39135,0.40423,0.41553,0.42144,5e-04,0.00054,0.00064,0.00082,0.00383,0.00346,0.00331,0.00496,NA
2019-05-08,2019,128,69,ucnrsanzaborrego_2019_05_08_114505.jpg,99.12853,84.26048,62.42993,0.34277,0.40326,108.58148,20.77423,96.93762,26.43176,76.35823,29.18073,0.3435,0.00277,0.34257,0.34448,0.34888,0.39113,0.03011,0.40312,0.41422,0.42141,74.18908,NA,0,0,0,0,0.34358,0.34267,0.34456,0.34796,0.39129,0.40404,0.41554,0.42158,0.00049,0.00053,0.00063,0.00081,0.00378,0.0034,0.00328,0.00494,NA
2019-05-09,2019,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34347,0.34256,0.34446,0.34789,0.39121,0.40379,0.41555,0.42173,5e-04,0.00054,0.00061,0.00082,0.00383,0.00333,0.00331,0.0049,NA
2019-05-10,2019,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34337,0.34244,0.34436,0.34782,0.39107,0.40351,0.41555,0.42189,0.00051,0.00055,6e-04,0.00084,0.00394,0.00326,0.00339,0.00485,NA
2019-05-11,2019,131,71,ucnrsanzaborrego_2019_05_11_114506.jpg,117.12594,98.65768,72.63491,0.34206,0.4061,107.03909,17.85755,96.99789,20.96906,77.75579,25.06996,0.34402,0.00252,0.34314,0.34522,0.34809,0.38401,0.03763,0.39688,0.4102,0.41916,74.96032,NA,0,0,0,0,0.34327,0.34233,0.34426,0.34775,0.39083,0.40321,0.41554,0.42205,0.00052,0.00055,0.00059,0.00085,0.004,0.00322,0.00343,0.0048,NA
2019-05-12,2019,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34315,0.3422,0.34417,0.34764,0.39045,0.40292,0.41548,0.42221,0.00051,0.00055,0.00059,0.00084,0.00394,0.0032,0.00339,0.00477,NA
2019-05-13,2019,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34299,0.34204,0.34409,0.34748,0.38994,0.40264,0.41535,0.42239,5e-04,0.00054,0.00059,0.00082,0.00383,0.00322,0.00331,0.00474,NA
2019-05-14,2019,134,70,ucnrsanzaborrego_2019_05_14_114506.jpg,98.39049,82.17145,59.15298,0.34279,0.41045,110.6211,18.53488,97.36048,24.01038,75.13671,27.08671,0.34356,0.0027,0.34259,0.34543,0.34809,0.39624,0.03102,0.4107,0.42119,0.42677,75.68578,NA,0,0,0,0,0.34282,0.34185,0.34403,0.3473,0.38937,0.40242,0.41518,0.42256,0.00049,0.00053,6e-04,0.00081,0.00378,0.00325,0.00328,0.00474,NA
2019-05-15,2019,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34266,0.34168,0.34398,0.34713,0.38882,0.40226,0.41502,0.42274,5e-04,0.00054,0.00061,0.00082,0.00383,0.0033,0.00331,0.00474,NA
2019-05-16,2019,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34252,0.34153,0.34394,0.34699,0.38834,0.40219,0.41492,0.42291,0.00051,0.00055,0.00062,0.00084,0.00394,0.00334,0.00339,0.00476,NA
2019-05-17,2019,137,72,ucnrsanzaborrego_2019_05_17_114505.jpg,98.76106,83.10864,62.35875,0.34029,0.40438,110.45783,20.16756,97.83861,24.3958,77.48618,27.25885,0.34204,0.00277,0.3411,0.34377,0.34673,0.39133,0.03134,0.40286,0.41611,0.42083,76.36428,NA,0,0,0,0,0.34243,0.34144,0.34393,0.34692,0.38799,0.40222,0.4149,0.42309,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00478,NA
2019-05-18,2019,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34237,0.34137,0.34394,0.34688,0.3877,0.40235,0.41495,0.42328,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00478,NA
2019-05-19,2019,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34229,0.34129,0.34397,0.34682,0.38734,0.40253,0.41499,0.42349,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00475,NA
2019-05-20,2019,140,72,ucnrsanzaborrego_2019_05_20_114506.jpg,113.97915,95.80064,72.55485,0.33932,0.4037,110.9774,18.09214,100.4126,22.22252,82.25852,27.78337,0.34163,0.00246,0.34066,0.34302,0.34572,0.38301,0.04087,0.3995,0.4123,0.4186,76.99334,NA,0,0,0,0,0.34222,0.34121,0.34402,0.34676,0.38698,0.40276,0.41505,0.42372,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.0047,NA
2019-05-21,2019,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34216,0.34115,0.34409,0.34673,0.38667,0.40303,0.41514,0.42395,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.00465,NA
2019-05-22,2019,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34213,0.34111,0.34416,0.34674,0.38646,0.40332,0.41528,0.4242,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00461,NA
2019-05-23,2019,143,74,ucnrsanzaborrego_2019_05_23_114505.jpg,97.14989,80.97942,60.02302,0.34003,0.40793,108.92514,19.15886,98.77262,24.82289,80.79144,30.60412,0.34194,0.00304,0.34057,0.34267,0.34714,0.38426,0.04241,0.39947,0.41534,0.42564,77.57168,NA,0,0,0,0,0.34214,0.34111,0.34425,0.34681,0.3864,0.40364,0.41547,0.42445,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00457,NA
2019-05-24,2019,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34221,0.34116,0.34434,0.34697,0.38653,0.40397,0.41573,0.4247,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00456,NA
2019-05-25,2019,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34234,0.34126,0.34444,0.34722,0.38679,0.4043,0.41605,0.42495,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.00456,NA
2019-05-26,2019,146,75,ucnrsanzaborrego_2019_05_26_114505.jpg,98.20101,90.00894,79.0104,0.33683,0.36749,109.4807,20.41845,98.62854,25.33969,80.13264,29.48911,0.34175,0.00314,0.34065,0.34341,0.34662,0.38564,0.03811,0.40009,0.41444,0.42348,78.09719,NA,0,0,0,0,0.3425,0.3414,0.34453,0.34752,0.38716,0.40463,0.41641,0.4252,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00458,NA
2019-05-27,2019,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34267,0.34155,0.34462,0.34784,0.38759,0.40495,0.41679,0.42543,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.0046,NA
2019-05-28,2019,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34284,0.34169,0.3447,0.34815,0.38803,0.40524,0.41717,0.42566,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2019-05-29,2019,149,75,ucnrsanzaborrego_2019_05_29_114505.jpg,99.43361,90.67155,71.88574,0.34609,0.37953,108.22423,21.09106,97.01542,26.76992,76.97251,31.36765,0.34338,0.00295,0.34285,0.34486,0.34737,0.39075,0.04029,0.40915,0.41889,0.42649,78.5679,NA,0,0,0,0,0.34297,0.3418,0.34477,0.3484,0.38846,0.40551,0.41753,0.42587,0.00052,0.00055,0.00062,0.00085,0.004,0.00335,0.00343,0.00463,NA
2019-05-30,2019,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34312,0.34192,0.34484,0.34867,0.38899,0.40578,0.41796,0.42608,0.00051,0.00055,0.00061,0.00084,0.00394,0.00333,0.00339,0.00462,NA
2019-05-31,2019,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34332,0.34209,0.34493,0.34905,0.3897,0.40609,0.41851,0.4263,5e-04,0.00054,0.00061,0.00082,0.00383,0.00328,0.00331,0.00458,NA
2019-06-01,2019,152,75,ucnrsanzaborrego_2019_06_01_114505.jpg,112.64212,94.35306,68.82241,0.34209,0.40839,107.48562,18.68651,96.28598,24.09294,75.73634,28.54609,0.344,0.00378,0.34239,0.34631,0.3509,0.39112,0.04067,0.40913,0.41855,0.42848,78.982,NA,0,0,0,0,0.34356,0.34228,0.34503,0.34946,0.3905,0.40644,0.41913,0.42654,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
2019-06-02,2019,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34379,0.34247,0.34515,0.34987,0.39128,0.40682,0.41975,0.42679,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2019-06-03,2019,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34398,0.34263,0.34527,0.35021,0.39195,0.4072,0.42032,0.42704,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2019-06-04,2019,155,75,ucnrsanzaborrego_2019_06_04_114506.jpg,98.12694,81.92843,58.88809,0.34288,0.41067,107.16753,22.29135,95.9302,27.44632,74.9964,31.19449,0.34448,0.00388,0.34303,0.34608,0.35136,0.39269,0.04129,0.41067,0.42202,0.42876,79.33738,NA,0,0,0,0,0.34411,0.34274,0.3454,0.35044,0.3924,0.4076,0.42076,0.42729,0.00052,0.00055,0.00057,0.00085,0.004,0.0031,0.00343,0.00446,NA
2019-06-05,2019,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34419,0.34279,0.34552,0.35059,0.39262,0.40799,0.42113,0.42755,0.00051,0.00055,0.00057,0.00084,0.00394,0.00312,0.00339,0.00447,NA
2019-06-06,2019,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.34426,0.34282,0.34563,0.35071,0.39269,0.40837,0.42149,0.4278,5e-04,0.00054,0.00058,0.00082,0.00383,0.00316,0.00331,0.0045,NA
2019-06-07,2019,158,75,ucnrsanzaborrego_2019_06_07_114505.jpg,97.69772,81.47843,58.74501,0.34246,0.41063,107.51886,22.87881,96.27097,28.55177,75.70278,32.6609,0.34395,0.00344,0.34263,0.34571,0.35004,0.39276,0.04174,0.4101,0.42202,0.42869,79.63243,NA,0,0,0,0,0.3443,0.34284,0.34573,0.35081,0.39268,0.40872,0.42183,0.42805,0.00049,0.00053,0.00059,0.00081,0.00378,0.00322,0.00328,0.00454,NA
